date,open,close,high,low,涨跌幅,涨跌额,volume,成交额,振幅,换手率,ma50,ma200
2026-01-08 14:30:00,5.41,5.41,5.41,5.4,0.0,0.0,13828.0,7548063.0,0.18,0.01,5.407,
2026-01-08 14:35:00,5.41,5.41,5.41,5.4,0.0,0.0,10013.0,5468491.0,0.18,0.0,5.406999999999999,
2026-01-08 14:40:00,5.41,5.42,5.42,5.4,0.18,0.01,7830.0,4272682.0,0.37,0.0,5.4072000000000005,
2026-01-08 14:45:00,5.41,5.42,5.42,5.41,0.0,0.0,3656.0,1997178.0,0.18,0.0,5.407600000000001,
2026-01-08 14:50:00,5.41,5.41,5.42,5.41,-0.18,-0.01,2938.0,1604746.0,0.18,0.0,5.4075999999999995,
2026-01-08 14:55:00,5.41,5.41,5.42,5.4,0.0,0.0,12424.0,6783855.0,0.37,0.01,5.4075999999999995,
2026-01-08 15:00:00,5.41,5.41,5.42,5.41,0.0,0.0,4662.0,2546347.0,0.18,0.0,5.4078,
2026-01-09 09:35:00,5.42,5.41,5.43,5.41,0.0,0.0,17300.0,9467632.0,0.37,0.01,5.4078,
2026-01-09 09:40:00,5.42,5.43,5.43,5.41,0.37,0.02,10892.0,5958335.0,0.37,0.0,5.4084,
2026-01-09 09:45:00,5.42,5.43,5.43,5.42,0.0,0.0,3151.0,1724806.0,0.18,0.0,5.4088,
2026-01-09 09:50:00,5.42,5.43,5.43,5.42,0.0,0.0,12991.0,7117733.0,0.18,0.01,5.409000000000001,
2026-01-09 09:55:00,5.42,5.42,5.43,5.42,-0.18,-0.01,25155.0,13770289.0,0.18,0.01,5.409,
2026-01-09 10:00:00,5.43,5.43,5.43,5.42,0.18,0.01,2799.0,1533032.0,0.18,0.0,5.4094,
2026-01-09 10:05:00,5.43,5.42,5.43,5.42,-0.18,-0.01,4876.0,2671161.0,0.18,0.0,5.4096,
2026-01-09 10:10:00,5.43,5.43,5.43,5.42,0.18,0.01,3358.0,1838996.0,0.18,0.0,5.409800000000001,
2026-01-09 10:15:00,5.43,5.43,5.44,5.42,0.0,0.0,21864.0,11981293.0,0.37,0.01,5.410200000000001,
2026-01-09 10:20:00,5.43,5.43,5.44,5.42,0.0,0.0,3576.0,1959420.0,0.37,0.0,5.4108,
2026-01-09 10:25:00,5.43,5.42,5.43,5.42,-0.18,-0.01,2456.0,1345251.0,0.18,0.0,5.4112,
2026-01-09 10:30:00,5.42,5.43,5.43,5.42,0.18,0.01,2493.0,1364793.0,0.18,0.0,5.4117999999999995,
2026-01-09 10:35:00,5.43,5.43,5.43,5.42,0.0,0.0,2468.0,1351230.0,0.18,0.0,5.4124,
2026-01-09 10:40:00,5.42,5.42,5.43,5.42,-0.18,-0.01,2914.0,1594925.0,0.18,0.0,5.4126,
2026-01-09 10:45:00,5.42,5.43,5.43,5.42,0.18,0.01,4362.0,2387996.0,0.18,0.0,5.413200000000001,
2026-01-09 10:50:00,5.43,5.43,5.43,5.42,0.0,0.0,2345.0,1284436.0,0.18,0.0,5.413599999999999,
2026-01-09 10:55:00,5.43,5.42,5.43,5.42,-0.18,-0.01,1494.0,817955.0,0.18,0.0,5.414,
2026-01-09 11:00:00,5.42,5.42,5.43,5.42,0.0,0.0,2307.0,1263443.0,0.18,0.0,5.4144000000000005,
2026-01-09 11:05:00,5.43,5.43,5.43,5.42,0.18,0.01,3216.0,1759952.0,0.18,0.0,5.415,
2026-01-09 11:10:00,5.43,5.43,5.43,5.42,0.0,0.0,4338.0,2374056.0,0.18,0.0,5.4156,
2026-01-09 11:15:00,5.43,5.42,5.43,5.42,-0.18,-0.01,5245.0,2870066.0,0.18,0.0,5.415799999999999,
2026-01-09 11:20:00,5.42,5.42,5.43,5.42,0.0,0.0,1952.0,1068338.0,0.18,0.0,5.4162,
2026-01-09 11:25:00,5.42,5.42,5.43,5.42,0.0,0.0,2872.0,1571671.0,0.18,0.0,5.416399999999999,
2026-01-09 11:30:00,5.42,5.42,5.43,5.41,0.0,0.0,10826.0,5920123.0,0.37,0.0,5.4168,
2026-01-09 13:05:00,5.42,5.42,5.42,5.41,0.0,0.0,2485.0,1357954.0,0.18,0.0,5.416999999999999,
2026-01-09 13:10:00,5.41,5.41,5.42,5.41,-0.18,-0.01,1213.0,663208.0,0.18,0.0,5.417000000000001,
2026-01-09 13:15:00,5.41,5.41,5.42,5.41,0.0,0.0,1760.0,962432.0,0.18,0.0,5.417199999999999,
2026-01-09 13:20:00,5.42,5.42,5.42,5.41,0.18,0.01,918.0,501814.0,0.18,0.0,5.4174,
2026-01-09 13:25:00,5.41,5.41,5.42,5.41,-0.18,-0.01,6129.0,3347666.0,0.18,0.0,5.4174,
2026-01-09 13:30:00,5.41,5.42,5.42,5.41,0.18,0.01,2433.0,1329084.0,0.18,0.0,5.4176,
2026-01-09 13:35:00,5.41,5.41,5.42,5.41,-0.18,-0.01,1857.0,1014246.0,0.18,0.0,5.4176,
2026-01-09 13:40:00,5.41,5.41,5.42,5.41,0.0,0.0,1107.0,605068.0,0.18,0.0,5.417600000000001,
2026-01-09 13:45:00,5.42,5.41,5.42,5.41,0.0,0.0,3224.0,1760975.0,0.18,0.0,5.4176,
2026-01-09 13:50:00,5.41,5.41,5.42,5.41,0.0,0.0,2441.0,1334545.0,0.18,0.0,5.4176,
2026-01-09 13:55:00,5.41,5.41,5.42,5.41,0.0,0.0,1246.0,680765.0,0.18,0.0,5.4176,
2026-01-09 14:00:00,5.41,5.41,5.42,5.41,0.0,0.0,4434.0,2423909.0,0.18,0.0,5.4178,
2026-01-09 14:05:00,5.42,5.41,5.42,5.41,0.0,0.0,2266.0,1237877.0,0.18,0.0,5.417999999999999,
2026-01-09 14:10:00,5.41,5.41,5.42,5.41,0.0,0.0,1585.0,866280.0,0.18,0.0,5.418200000000001,
2026-01-09 14:15:00,5.42,5.42,5.42,5.41,0.18,0.01,8732.0,4769712.0,0.18,0.0,5.418200000000001,
2026-01-09 14:20:00,5.41,5.42,5.42,5.41,0.0,0.0,1231.0,672886.0,0.18,0.0,5.418399999999999,
2026-01-09 14:25:00,5.41,5.41,5.42,5.41,-0.18,-0.01,6967.0,3804343.0,0.18,0.0,5.4186000000000005,
2026-01-09 14:30:00,5.41,5.41,5.42,5.41,0.0,0.0,7899.0,4319396.0,0.18,0.0,5.418599999999999,
2026-01-09 14:35:00,5.41,5.41,5.42,5.41,0.0,0.0,3233.0,1766696.0,0.18,0.0,5.4186000000000005,
2026-01-09 14:40:00,5.42,5.42,5.42,5.41,0.18,0.01,4242.0,2318047.0,0.18,0.0,5.4188,
2026-01-09 14:45:00,5.42,5.41,5.42,5.41,-0.18,-0.01,4309.0,2354812.0,0.18,0.0,5.4188,
2026-01-09 14:50:00,5.42,5.42,5.42,5.41,0.18,0.01,5689.0,3108689.0,0.18,0.0,5.4188,
2026-01-09 14:55:00,5.42,5.42,5.42,5.41,0.0,0.0,16036.0,8765117.0,0.18,0.01,5.4188,
2026-01-09 15:00:00,5.42,5.42,5.43,5.41,0.0,0.0,10054.0,5498323.0,0.37,0.0,5.419,
2026-01-12 09:35:00,5.42,5.41,5.43,5.41,-0.18,-0.01,20111.0,10993991.0,0.37,0.01,5.419,
2026-01-12 09:40:00,5.41,5.42,5.42,5.41,0.18,0.01,6043.0,3302880.0,0.18,0.0,5.419200000000001,
2026-01-12 09:45:00,5.42,5.43,5.44,5.41,0.18,0.01,33322.0,18252130.0,0.55,0.01,5.4196,
2026-01-12 09:50:00,5.43,5.43,5.44,5.43,0.0,0.0,13111.0,7194686.0,0.18,0.01,5.4196,
2026-01-12 09:55:00,5.43,5.44,5.44,5.43,0.18,0.01,9238.0,5067837.0,0.18,0.0,5.4198,
2026-01-12 10:00:00,5.44,5.43,5.44,5.42,-0.18,-0.01,10298.0,5642930.0,0.37,0.0,5.419799999999999,
2026-01-12 10:05:00,5.43,5.42,5.43,5.42,-0.18,-0.01,6853.0,3753832.0,0.18,0.0,5.4198,
2026-01-12 10:10:00,5.43,5.42,5.43,5.42,0.0,0.0,4196.0,2298595.0,0.18,0.0,5.4196,
2026-01-12 10:15:00,5.42,5.43,5.43,5.42,0.18,0.01,3303.0,1807884.0,0.18,0.0,5.4198,
2026-01-12 10:20:00,5.43,5.42,5.43,5.42,-0.18,-0.01,2407.0,1317210.0,0.18,0.0,5.419599999999999,
2026-01-12 10:25:00,5.42,5.42,5.43,5.42,0.0,0.0,2191.0,1199116.0,0.18,0.0,5.4193999999999996,
2026-01-12 10:30:00,5.42,5.42,5.43,5.42,0.0,0.0,4144.0,2269964.0,0.18,0.0,5.4192,
2026-01-12 10:35:00,5.42,5.43,5.43,5.42,0.18,0.01,3390.0,1855935.0,0.18,0.0,5.4194,
2026-01-12 10:40:00,5.43,5.43,5.43,5.42,0.0,0.0,6498.0,3555032.0,0.18,0.0,5.4194,
2026-01-12 10:45:00,5.42,5.43,5.43,5.42,0.0,0.0,1284.0,702643.0,0.18,0.0,5.4194,
2026-01-12 10:50:00,5.42,5.43,5.43,5.42,0.0,0.0,6810.0,3725706.0,0.18,0.0,5.419599999999999,
2026-01-12 10:55:00,5.42,5.43,5.43,5.42,0.0,0.0,844.0,461936.0,0.18,0.0,5.419599999999999,
2026-01-12 11:00:00,5.43,5.43,5.43,5.42,0.0,0.0,3073.0,1681646.0,0.18,0.0,5.419599999999999,
2026-01-12 11:05:00,5.43,5.43,5.43,5.42,0.0,0.0,2725.0,1492182.0,0.18,0.0,5.4198,
2026-01-12 11:10:00,5.42,5.42,5.43,5.42,-0.18,-0.01,695.0,380428.0,0.18,0.0,5.4198,
2026-01-12 11:15:00,5.42,5.42,5.43,5.42,0.0,0.0,4242.0,2321463.0,0.18,0.0,5.419599999999999,
2026-01-12 11:20:00,5.43,5.42,5.43,5.42,0.0,0.0,2527.0,1383219.0,0.18,0.0,5.4193999999999996,
2026-01-12 11:25:00,5.42,5.43,5.43,5.42,0.18,0.01,2104.0,1152095.0,0.18,0.0,5.4196,
2026-01-12 11:30:00,5.43,5.43,5.43,5.42,0.0,0.0,6308.0,3455153.0,0.18,0.0,5.4198,
2026-01-12 13:05:00,5.43,5.44,5.44,5.42,0.18,0.01,29029.0,15910784.0,0.37,0.01,5.4201999999999995,
2026-01-12 13:10:00,5.44,5.44,5.44,5.43,0.0,0.0,2687.0,1474223.0,0.18,0.0,5.420599999999999,
2026-01-12 13:15:00,5.44,5.44,5.44,5.43,0.0,0.0,3915.0,2147110.0,0.18,0.0,5.421,
2026-01-12 13:20:00,5.43,5.44,5.44,5.43,0.0,0.0,7392.0,4051418.0,0.18,0.0,5.4216,
2026-01-12 13:25:00,5.43,5.44,5.44,5.43,0.0,0.0,4065.0,2228585.0,0.18,0.0,5.4222,
2026-01-12 13:30:00,5.44,5.44,5.44,5.43,0.0,0.0,4037.0,2215342.0,0.18,0.0,5.4226,
2026-01-12 13:35:00,5.43,5.44,5.44,5.43,0.0,0.0,2572.0,1410425.0,0.18,0.0,5.4232,
2026-01-12 13:40:00,5.44,5.44,5.44,5.43,0.0,0.0,2858.0,1567226.0,0.18,0.0,5.4236,
2026-01-12 13:45:00,5.43,5.44,5.44,5.43,0.0,0.0,5601.0,3073528.0,0.18,0.0,5.4242,
2026-01-12 13:50:00,5.44,5.44,5.44,5.43,0.0,0.0,1953.0,1071067.0,0.18,0.0,5.424799999999999,
2026-01-12 13:55:00,5.43,5.44,5.44,5.43,0.0,0.0,2750.0,1508527.0,0.18,0.0,5.4254,
2026-01-12 14:00:00,5.44,5.44,5.44,5.43,0.0,0.0,4295.0,2356527.0,0.18,0.0,5.425999999999999,
2026-01-12 14:05:00,5.44,5.43,5.44,5.43,-0.18,-0.01,2754.0,1510962.0,0.18,0.0,5.4264,
2026-01-12 14:10:00,5.43,5.43,5.44,5.43,0.0,0.0,2907.0,1594660.0,0.18,0.0,5.426799999999999,
2026-01-12 14:15:00,5.43,5.43,5.44,5.43,0.0,0.0,12401.0,6800505.0,0.18,0.01,5.4272,
2026-01-12 14:20:00,5.44,5.44,5.44,5.43,0.18,0.01,31124.0,17085965.0,0.18,0.01,5.4277999999999995,
2026-01-12 14:25:00,5.44,5.43,5.45,5.43,-0.18,-0.01,10757.0,5905285.0,0.37,0.0,5.428,
2026-01-12 14:30:00,5.44,5.43,5.44,5.43,0.0,0.0,3909.0,2145250.0,0.18,0.0,5.4282,
2026-01-12 14:35:00,5.44,5.44,5.45,5.43,0.18,0.01,7078.0,3882453.0,0.37,0.0,5.4288,
2026-01-12 14:40:00,5.44,5.43,5.44,5.43,-0.18,-0.01,3794.0,2081446.0,0.18,0.0,5.429200000000001,
2026-01-12 14:45:00,5.43,5.44,5.44,5.43,0.18,0.01,8939.0,4906134.0,0.18,0.0,5.4298,
2026-01-12 14:50:00,5.43,5.43,5.44,5.43,-0.18,-0.01,24600.0,13484665.0,0.18,0.01,5.43,
2026-01-12 14:55:00,5.44,5.44,5.44,5.43,0.18,0.01,9905.0,5435422.0,0.18,0.0,5.430600000000001,
2026-01-12 15:00:00,5.44,5.45,5.45,5.43,0.18,0.01,17934.0,9857005.0,0.37,0.01,5.4312000000000005,
2026-01-13 09:35:00,5.44,5.44,5.44,5.42,-0.18,-0.01,48817.0,26528750.0,0.37,0.02,5.4315999999999995,
2026-01-13 09:40:00,5.44,5.42,5.45,5.42,-0.37,-0.02,20134.0,10940057.0,0.55,0.01,5.4316,
2026-01-13 09:45:00,5.43,5.43,5.44,5.42,0.18,0.01,24254.0,13167055.0,0.37,0.01,5.432,
2026-01-13 09:50:00,5.43,5.45,5.45,5.43,0.37,0.02,17215.0,9361872.0,0.37,0.01,5.4326,
2026-01-13 09:55:00,5.45,5.43,5.45,5.43,-0.37,-0.02,8918.0,4850164.0,0.37,0.0,5.4326,
2026-01-13 10:00:00,5.43,5.43,5.44,5.43,0.0,0.0,3856.0,2095229.0,0.18,0.0,5.432600000000001,
2026-01-13 10:05:00,5.43,5.44,5.44,5.43,0.18,0.01,4682.0,2544712.0,0.18,0.0,5.4326,
2026-01-13 10:10:00,5.44,5.45,5.45,5.43,0.18,0.01,12800.0,6961615.0,0.37,0.01,5.433000000000001,
2026-01-13 10:15:00,5.44,5.45,5.45,5.44,0.0,0.0,3902.0,2125092.0,0.18,0.0,5.4336,
2026-01-13 10:20:00,5.44,5.44,5.45,5.44,-0.18,-0.01,3530.0,1922757.0,0.18,0.0,5.434,
2026-01-13 10:25:00,5.45,5.44,5.45,5.44,0.0,0.0,3034.0,1651616.0,0.18,0.0,5.4342,
2026-01-13 10:30:00,5.45,5.44,5.45,5.44,0.0,0.0,9690.0,5280074.0,0.18,0.0,5.4346000000000005,
2026-01-13 10:35:00,5.45,5.44,5.46,5.44,0.0,0.0,11271.0,6142451.0,0.37,0.0,5.435,
2026-01-13 10:40:00,5.45,5.45,5.45,5.44,0.18,0.01,2310.0,1258263.0,0.18,0.0,5.435599999999999,
2026-01-13 10:45:00,5.45,5.45,5.46,5.44,0.0,0.0,3339.0,1821163.0,0.37,0.0,5.436,
2026-01-13 10:50:00,5.45,5.46,5.46,5.45,0.18,0.01,2754.0,1501236.0,0.18,0.0,5.436599999999999,
2026-01-13 10:55:00,5.45,5.45,5.46,5.45,-0.18,-0.01,7162.0,3909882.0,0.18,0.0,5.436999999999999,
2026-01-13 11:00:00,5.45,5.46,5.46,5.45,0.18,0.01,1132.0,617448.0,0.18,0.0,5.437600000000001,
2026-01-13 11:05:00,5.46,5.45,5.46,5.45,-0.18,-0.01,2731.0,1488465.0,0.18,0.0,5.438000000000001,
2026-01-13 11:10:00,5.46,5.45,5.46,5.45,0.0,0.0,2118.0,1154699.0,0.18,0.0,5.438400000000001,
2026-01-13 11:15:00,5.46,5.45,5.46,5.45,0.0,0.0,2863.0,1561095.0,0.18,0.0,5.4388,
2026-01-13 11:20:00,5.45,5.45,5.46,5.45,0.0,0.0,5337.0,2909680.0,0.18,0.0,5.439399999999999,
2026-01-13 11:25:00,5.45,5.45,5.46,5.45,0.0,0.0,1664.0,907465.0,0.18,0.0,5.440000000000001,
2026-01-13 11:30:00,5.45,5.46,5.46,5.45,0.18,0.01,2999.0,1636276.0,0.18,0.0,5.4408,
2026-01-13 13:05:00,5.45,5.46,5.46,5.45,0.0,0.0,3172.0,1730672.0,0.18,0.0,5.4414,
2026-01-13 13:10:00,5.45,5.46,5.46,5.45,0.0,0.0,2155.0,1175190.0,0.18,0.0,5.442,
2026-01-13 13:15:00,5.46,5.45,5.46,5.44,-0.18,-0.01,20425.0,11131412.0,0.37,0.01,5.442200000000001,
2026-01-13 13:20:00,5.45,5.45,5.45,5.44,0.0,0.0,1477.0,804137.0,0.18,0.0,5.4424,
2026-01-13 13:25:00,5.44,5.44,5.45,5.44,-0.18,-0.01,1794.0,976557.0,0.18,0.0,5.4424,
2026-01-13 13:30:00,5.45,5.44,5.45,5.43,0.0,0.0,25024.0,13614389.0,0.37,0.01,5.4424,
2026-01-13 13:35:00,5.44,5.44,5.44,5.43,0.0,0.0,2433.0,1322983.0,0.18,0.0,5.4424,
2026-01-13 13:40:00,5.44,5.43,5.44,5.43,-0.18,-0.01,1048.0,569738.0,0.18,0.0,5.442200000000001,
2026-01-13 13:45:00,5.44,5.44,5.45,5.43,0.18,0.01,7130.0,3878809.0,0.37,0.0,5.442200000000001,
2026-01-13 13:50:00,5.44,5.45,5.45,5.43,0.18,0.01,2803.0,1525116.0,0.37,0.0,5.4424,
2026-01-13 13:55:00,5.44,5.44,5.45,5.44,-0.18,-0.01,2243.0,1221846.0,0.18,0.0,5.4424,
2026-01-13 14:00:00,5.44,5.45,5.45,5.44,0.18,0.01,2261.0,1231136.0,0.18,0.0,5.442600000000001,5.422899999999999
2026-01-13 14:05:00,5.44,5.44,5.45,5.44,-0.18,-0.01,2171.0,1181706.0,0.18,0.0,5.442600000000001,5.422999999999999
2026-01-13 14:10:00,5.45,5.44,5.45,5.44,0.0,0.0,11035.0,6008117.0,0.18,0.0,5.442600000000001,5.423150000000001
2026-01-13 14:15:00,5.44,5.45,5.45,5.44,0.18,0.01,2253.0,1226942.0,0.18,0.0,5.4430000000000005,5.42335
2026-01-13 14:20:00,5.45,5.45,5.45,5.44,0.0,0.0,5939.0,3234103.0,0.18,0.0,5.4434000000000005,5.4236
2026-01-13 14:25:00,5.45,5.45,5.45,5.44,0.0,0.0,5379.0,2930428.0,0.18,0.0,5.4437999999999995,5.42385
2026-01-13 14:30:00,5.44,5.45,5.45,5.44,0.0,0.0,3745.0,2038456.0,0.18,0.0,5.444,5.424099999999999
2026-01-13 14:35:00,5.45,5.44,5.45,5.44,-0.18,-0.01,4717.0,2569141.0,0.18,0.0,5.4442,5.424300000000001
2026-01-13 14:40:00,5.45,5.43,5.45,5.43,-0.18,-0.01,13363.0,7269701.0,0.37,0.01,5.4441999999999995,5.42445
2026-01-13 14:45:00,5.44,5.43,5.44,5.43,0.0,0.0,6677.0,3627566.0,0.18,0.0,5.444,5.424599999999999
2026-01-13 14:50:00,5.44,5.43,5.44,5.43,0.0,0.0,17314.0,9404295.0,0.18,0.01,5.444,5.4247000000000005
2026-01-13 14:55:00,5.43,5.44,5.44,5.43,0.18,0.01,13026.0,7076511.0,0.18,0.01,5.444,5.4248
2026-01-13 15:00:00,5.43,5.44,5.44,5.43,0.0,0.0,6408.0,3483789.0,0.18,0.0,5.4441999999999995,5.425000000000001
2026-01-14 09:35:00,5.44,5.42,5.44,5.41,-0.37,-0.02,30352.0,16466996.0,0.55,0.01,5.4437999999999995,5.42505
2026-01-14 09:40:00,5.43,5.43,5.44,5.42,0.18,0.01,8570.0,4653655.0,0.37,0.0,5.4434000000000005,5.4251499999999995
2026-01-14 09:45:00,5.44,5.43,5.44,5.42,0.0,0.0,15790.0,8570829.0,0.37,0.01,5.443200000000001,5.425300000000001
2026-01-14 09:50:00,5.43,5.44,5.44,5.42,0.18,0.01,7618.0,4137519.0,0.37,0.0,5.4436,5.42545
2026-01-14 09:55:00,5.44,5.43,5.44,5.42,-0.18,-0.01,10414.0,5654127.0,0.37,0.0,5.4436,5.425549999999999
2026-01-14 10:00:00,5.42,5.43,5.43,5.42,0.0,0.0,4964.0,2694068.0,0.18,0.0,5.443200000000001,5.425700000000001
2026-01-14 10:05:00,5.43,5.43,5.44,5.42,0.0,0.0,10033.0,5449365.0,0.37,0.0,5.443199999999999,5.425800000000001
2026-01-14 10:10:00,5.43,5.43,5.44,5.42,0.0,0.0,9558.0,5190587.0,0.37,0.0,5.443199999999999,5.42595
2026-01-14 10:15:00,5.43,5.44,5.44,5.42,0.18,0.01,6681.0,3628372.0,0.37,0.0,5.443199999999999,5.4261
2026-01-14 10:20:00,5.44,5.43,5.44,5.43,-0.18,-0.01,3460.0,1879492.0,0.18,0.0,5.4428,5.42615
2026-01-14 10:25:00,5.43,5.43,5.44,5.42,0.0,0.0,8614.0,4674461.0,0.37,0.0,5.4424,5.4262
2026-01-14 10:30:00,5.43,5.43,5.43,5.42,0.0,0.0,6414.0,3480105.0,0.18,0.0,5.442200000000001,5.4263
2026-01-14 10:35:00,5.42,5.43,5.43,5.42,0.0,0.0,13029.0,7073828.0,0.18,0.01,5.442,5.4264
2026-01-14 10:40:00,5.43,5.43,5.44,5.43,0.0,0.0,3646.0,1980022.0,0.18,0.0,5.441800000000001,5.426450000000001
2026-01-14 10:45:00,5.43,5.43,5.44,5.43,0.0,0.0,1419.0,771263.0,0.18,0.0,5.441600000000001,5.42655
2026-01-14 10:50:00,5.43,5.43,5.44,5.43,0.0,0.0,1419.0,770856.0,0.18,0.0,5.4412,5.426699999999999
2026-01-14 10:55:00,5.43,5.43,5.44,5.43,0.0,0.0,1527.0,830070.0,0.18,0.0,5.440799999999999,5.426850000000001
2026-01-14 11:00:00,5.43,5.44,5.44,5.43,0.18,0.01,2765.0,1503195.0,0.18,0.0,5.4403999999999995,5.42705
2026-01-14 11:05:00,5.43,5.43,5.44,5.43,-0.18,-0.01,3169.0,1721832.0,0.18,0.0,5.44,5.427199999999999
2026-01-14 11:10:00,5.44,5.44,5.44,5.43,0.18,0.01,21107.0,11461640.0,0.18,0.01,5.4395999999999995,5.427350000000001
2026-01-14 11:15:00,5.43,5.43,5.44,5.43,-0.18,-0.01,1785.0,970028.0,0.18,0.0,5.4392,5.4275
2026-01-14 11:20:00,5.44,5.44,5.44,5.43,0.18,0.01,3956.0,2148580.0,0.18,0.0,5.439,5.427650000000001
2026-01-14 11:25:00,5.44,5.43,5.44,5.43,-0.18,-0.01,2774.0,1507228.0,0.18,0.0,5.4386,5.4277999999999995
2026-01-14 11:30:00,5.44,5.44,5.44,5.43,0.18,0.01,4159.0,2259274.0,0.18,0.0,5.438400000000001,5.428
2026-01-14 13:05:00,5.44,5.39,5.44,5.38,-0.92,-0.05,159397.0,86187460.0,1.1,0.07,5.437199999999999,5.427950000000001
2026-01-14 13:10:00,5.38,5.38,5.4,5.38,-0.19,-0.01,23639.0,12740400.0,0.37,0.01,5.435599999999999,5.427849999999999
2026-01-14 13:15:00,5.39,5.38,5.4,5.38,0.0,0.0,22274.0,12002497.0,0.37,0.01,5.434000000000001,5.427700000000001
2026-01-14 13:20:00,5.39,5.39,5.39,5.38,0.19,0.01,12039.0,6485143.0,0.19,0.01,5.4326,5.42765
2026-01-14 13:25:00,5.38,5.39,5.4,5.38,0.0,0.0,9331.0,5028595.0,0.37,0.0,5.4314,5.42755
2026-01-14 13:30:00,5.39,5.38,5.39,5.38,-0.19,-0.01,5668.0,3052106.0,0.19,0.0,5.43,5.42745
2026-01-14 13:35:00,5.38,5.38,5.39,5.38,0.0,0.0,9472.0,5102894.0,0.19,0.0,5.4288,5.4273
2026-01-14 13:40:00,5.38,5.38,5.39,5.38,0.0,0.0,10155.0,5472136.0,0.19,0.0,5.4276,5.427149999999999
2026-01-14 13:45:00,5.38,5.38,5.39,5.38,0.0,0.0,6588.0,3548357.0,0.19,0.0,5.4264,5.42705
2026-01-14 13:50:00,5.38,5.38,5.39,5.38,0.0,0.0,9319.0,5014503.0,0.19,0.0,5.4254,5.4269
2026-01-14 13:55:00,5.38,5.38,5.39,5.38,0.0,0.0,4228.0,2275530.0,0.19,0.0,5.4242,5.426750000000001
2026-01-14 14:00:00,5.39,5.37,5.39,5.36,-0.19,-0.01,50871.0,27345708.0,0.56,0.02,5.4226,5.42655
2026-01-14 14:05:00,5.36,5.36,5.37,5.35,-0.19,-0.01,17659.0,9465943.0,0.37,0.01,5.421,5.4263
2026-01-14 14:10:00,5.36,5.36,5.37,5.36,0.0,0.0,6599.0,3537557.0,0.19,0.0,5.4192,5.42605
