date,open,high,low,close,volume,ma50,ma200
2025-09-15 11:30:00,5.57,5.6,5.56,5.6,8275700,5.589000000000001,
2025-09-15 14:00:00,5.6,5.61,5.58,5.6,7179100,5.586,
2025-09-15 15:00:00,5.59,5.6,5.58,5.59,4301900,5.5834,
2025-09-16 10:30:00,5.6,5.62,5.57,5.58,11333200,5.5813999999999995,
2025-09-16 11:30:00,5.57,5.6,5.57,5.6,8429900,5.578599999999999,
2025-09-16 14:00:00,5.6,5.62,5.59,5.6,9416500,5.5766,
2025-09-16 15:00:00,5.61,5.61,5.59,5.6,8619500,5.5756000000000006,
2025-09-17 10:30:00,5.61,5.63,5.59,5.62,14983800,5.5748,
2025-09-17 11:30:00,5.63,5.66,5.62,5.64,13770900,5.5748,
2025-09-17 14:00:00,5.64,5.68,5.64,5.67,16209500,5.5758,
2025-09-17 15:00:00,5.67,5.67,5.65,5.66,9190700,5.5774,
2025-09-18 10:30:00,5.66,5.67,5.61,5.62,16596300,5.578199999999999,
2025-09-18 11:30:00,5.61,5.62,5.59,5.61,10242100,5.5784,
2025-09-18 14:00:00,5.6,5.61,5.56,5.57,12154500,5.5778,
2025-09-18 15:00:00,5.56,5.57,5.53,5.56,15090600,5.5767999999999995,
2025-09-19 10:30:00,5.56,5.57,5.53,5.53,12337400,5.5752,
2025-09-19 11:30:00,5.53,5.54,5.52,5.53,6118700,5.5736,
2025-09-19 14:00:00,5.54,5.55,5.52,5.54,10528700,5.5733999999999995,
2025-09-19 15:00:00,5.54,5.57,5.53,5.56,6859200,5.573199999999999,
2025-09-22 10:30:00,5.57,5.57,5.51,5.55,13741000,5.5733999999999995,
2025-09-22 11:30:00,5.54,5.55,5.52,5.53,4696000,5.5728,
2025-09-22 14:00:00,5.52,5.54,5.51,5.53,4482200,5.573199999999999,
2025-09-22 15:00:00,5.53,5.55,5.51,5.54,5497000,5.5738,
2025-09-23 10:30:00,5.54,5.61,5.5,5.53,27324100,5.573199999999999,
2025-09-23 11:30:00,5.53,5.55,5.52,5.52,6362400,5.5724,
2025-09-23 14:00:00,5.52,5.56,5.51,5.56,7228200,5.573200000000001,
2025-09-23 15:00:00,5.55,5.57,5.55,5.56,6777600,5.574200000000001,
2025-09-24 10:30:00,5.54,5.59,5.52,5.53,15603800,5.5744,
2025-09-24 11:30:00,5.53,5.54,5.52,5.54,5944300,5.5746,
2025-09-24 14:00:00,5.54,5.55,5.53,5.55,4607200,5.574,
2025-09-24 15:00:00,5.55,5.55,5.53,5.55,8998100,5.5728,
2025-09-25 10:30:00,5.53,5.54,5.49,5.5,20587300,5.5706,
2025-09-25 11:30:00,5.5,5.52,5.5,5.5,4661500,5.5687999999999995,
2025-09-25 14:00:00,5.51,5.51,5.49,5.49,9721500,5.566999999999999,
2025-09-25 15:00:00,5.49,5.52,5.49,5.51,8041700,5.5656,
2025-09-26 10:30:00,5.49,5.5,5.47,5.48,11990200,5.5642,
2025-09-26 11:30:00,5.49,5.5,5.48,5.49,6141900,5.5626,
2025-09-26 14:00:00,5.48,5.5,5.48,5.5,5488500,5.561800000000001,
2025-09-26 15:00:00,5.5,5.5,5.48,5.48,6596600,5.5602,5.66515
2025-09-29 10:30:00,5.48,5.49,5.42,5.43,17747200,5.5576,5.664
2025-09-29 11:30:00,5.43,5.44,5.42,5.43,7085400,5.555,5.662800000000001
2025-09-29 14:00:00,5.43,5.48,5.42,5.48,9837600,5.5538,5.6617
2025-09-29 15:00:00,5.48,5.49,5.45,5.47,9328500,5.552,5.6605
2025-09-30 10:30:00,5.47,5.48,5.44,5.47,9114800,5.55,5.659299999999999
2025-09-30 11:30:00,5.47,5.47,5.45,5.47,4599800,5.5478,5.65795
2025-09-30 14:00:00,5.47,5.48,5.46,5.47,4270500,5.5454,5.6566
2025-09-30 15:00:00,5.47,5.48,5.45,5.45,6964400,5.5426,5.655
2025-10-09 10:30:00,5.47,5.49,5.44,5.49,17510600,5.5405999999999995,5.6536
2025-10-09 11:30:00,5.49,5.51,5.48,5.5,10150800,5.539,5.652200000000001
2025-10-09 14:00:00,5.51,5.52,5.5,5.51,9042000,5.5378,5.6509
2025-10-09 15:00:00,5.51,5.54,5.51,5.53,16786200,5.5363999999999995,5.6498
2025-10-10 10:30:00,5.52,5.55,5.51,5.54,15216500,5.5352,5.64855
2025-10-10 11:30:00,5.54,5.55,5.53,5.54,4268400,5.534199999999999,5.64735
2025-10-10 14:00:00,5.53,5.56,5.53,5.55,7518000,5.5336,5.6463
2025-10-10 15:00:00,5.55,5.57,5.54,5.55,9017400,5.532600000000001,5.6451
2025-10-13 10:30:00,5.49,5.49,5.44,5.49,25146600,5.530399999999999,5.64365
2025-10-13 11:30:00,5.48,5.49,5.47,5.48,4984000,5.528,5.6423000000000005
2025-10-13 14:00:00,5.49,5.53,5.47,5.53,8769400,5.5262,5.64125
2025-10-13 15:00:00,5.52,5.53,5.51,5.52,6709900,5.5238,5.64025
2025-10-14 10:30:00,5.53,5.57,5.52,5.56,20784400,5.521599999999999,5.63945
2025-10-14 11:30:00,5.56,5.6,5.55,5.59,14381300,5.5202,5.63885
2025-10-14 14:00:00,5.59,5.61,5.57,5.61,13792500,5.52,5.638400000000001
2025-10-14 15:00:00,5.6,5.61,5.58,5.6,10842800,5.5198,5.637899999999999
2025-10-15 10:30:00,5.6,5.62,5.56,5.56,18081600,5.5196000000000005,5.637299999999999
2025-10-15 11:30:00,5.56,5.57,5.54,5.55,5974700,5.519399999999999,5.63665
2025-10-15 14:00:00,5.56,5.57,5.54,5.56,7083600,5.52,5.6359
2025-10-15 15:00:00,5.57,5.58,5.56,5.57,8031300,5.5207999999999995,5.6353
2025-10-16 10:30:00,5.57,5.6,5.56,5.59,8923600,5.521800000000001,5.634449999999999
2025-10-16 11:30:00,5.6,5.6,5.58,5.59,5123700,5.5224,5.633500000000001
2025-10-16 14:00:00,5.59,5.6,5.57,5.59,7501000,5.5232,5.6327
2025-10-16 15:00:00,5.59,5.61,5.59,5.59,9976000,5.524399999999999,5.631950000000001
2025-10-17 10:30:00,5.6,5.62,5.58,5.6,10831100,5.5258,5.631749999999999
2025-10-17 11:30:00,5.61,5.64,5.6,5.62,9178400,5.5274,5.6316999999999995
2025-10-17 14:00:00,5.62,5.62,5.59,5.6,6045400,5.5288,5.63145
2025-10-17 15:00:00,5.6,5.6,5.56,5.57,8549700,5.529799999999999,5.63115
2025-10-20 10:30:00,5.59,5.59,5.51,5.52,16704100,5.529,5.6305499999999995
2025-10-20 11:30:00,5.53,5.55,5.52,5.54,5222900,5.528599999999999,5.6301
2025-10-20 14:00:00,5.54,5.56,5.53,5.55,4818700,5.529,5.6297500000000005
2025-10-20 15:00:00,5.54,5.56,5.54,5.55,6796800,5.5291999999999994,5.6294
2025-10-21 10:30:00,5.55,5.58,5.53,5.57,12249100,5.5296,5.629099999999999
2025-10-21 11:30:00,5.57,5.58,5.55,5.57,5778600,5.53,5.62875
2025-10-21 14:00:00,5.57,5.58,5.56,5.56,4577200,5.5312,5.6283
2025-10-21 15:00:00,5.57,5.58,5.56,5.57,8883700,5.5325999999999995,5.62785
2025-10-22 10:30:00,5.56,5.6,5.56,5.6,12410600,5.534800000000001,5.6275
2025-10-22 11:30:00,5.6,5.61,5.59,5.59,6317700,5.5363999999999995,5.627000000000001
2025-10-22 14:00:00,5.59,5.6,5.59,5.6,3571200,5.5388,5.62655
2025-10-22 15:00:00,5.59,5.61,5.59,5.6,7604900,5.541,5.626099999999999
2025-10-23 10:30:00,5.61,5.66,5.6,5.64,19098000,5.5438,5.625850000000001
2025-10-23 11:30:00,5.63,5.69,5.63,5.68,18599200,5.5478000000000005,5.62575
2025-10-23 14:00:00,5.67,5.68,5.65,5.66,6255700,5.5524000000000004,5.6255999999999995
2025-10-23 15:00:00,5.65,5.68,5.65,5.67,9994700,5.5572,5.62545
2025-10-24 10:30:00,5.67,5.68,5.62,5.63,13017000,5.5602,5.6251
2025-10-24 11:30:00,5.64,5.65,5.62,5.64,3937200,5.5636,5.62465
2025-10-24 14:00:00,5.63,5.64,5.62,5.62,4717000,5.566599999999999,5.624100000000001
2025-10-24 15:00:00,5.62,5.63,5.6,5.62,11625300,5.5696,5.62345
2025-10-27 10:30:00,5.64,5.65,5.58,5.64,18024800,5.5729999999999995,5.6229000000000005
2025-10-27 11:30:00,5.63,5.68,5.63,5.68,9859400,5.5776,5.6225
2025-10-27 14:00:00,5.67,5.68,5.66,5.66,6127100,5.581,5.6221000000000005
2025-10-27 15:00:00,5.67,5.67,5.65,5.67,8893100,5.5844,5.621700000000001
2025-10-28 10:30:00,5.66,5.69,5.62,5.64,14779200,5.587000000000001,5.6212
2025-10-28 11:30:00,5.64,5.65,5.63,5.64,5829600,5.5892,5.62065
2025-10-28 14:00:00,5.64,5.68,5.64,5.66,7353200,5.591600000000001,5.6202
2025-10-28 15:00:00,5.66,5.68,5.65,5.67,9633900,5.5942,5.619800000000001
2025-10-29 10:30:00,5.66,5.67,5.61,5.63,11753000,5.5958,5.619150000000001
2025-10-29 11:30:00,5.63,5.64,5.61,5.63,4419400,5.597399999999999,5.61845
2025-10-29 14:00:00,5.63,5.65,5.63,5.63,4005600,5.6002,5.617700000000001
2025-10-29 15:00:00,5.64,5.65,5.63,5.64,5581200,5.603400000000001,5.617049999999999
2025-10-30 10:30:00,5.65,5.7,5.64,5.7,19845300,5.6068,5.6168499999999995
2025-10-30 11:30:00,5.69,5.71,5.68,5.69,9664000,5.6102,5.61655
2025-10-30 14:00:00,5.69,5.69,5.65,5.68,6105200,5.6126,5.616099999999999
2025-10-30 15:00:00,5.68,5.69,5.65,5.67,8045900,5.6142,5.61565
2025-10-31 10:30:00,5.67,5.68,5.56,5.57,30098700,5.6134,5.614649999999999
2025-10-31 11:30:00,5.57,5.59,5.56,5.59,8558900,5.613199999999999,5.61385
2025-10-31 14:00:00,5.59,5.6,5.57,5.59,6452200,5.6138,5.613149999999999
2025-10-31 15:00:00,5.58,5.6,5.57,5.58,7838800,5.614400000000001,5.61255
2025-11-03 10:30:00,5.59,5.62,5.58,5.59,14844200,5.615,5.612100000000001
2025-11-03 11:30:00,5.59,5.61,5.58,5.6,5572100,5.615600000000001,5.611599999999999
2025-11-03 14:00:00,5.6,5.61,5.58,5.58,8233800,5.615399999999999,5.6109
2025-11-03 15:00:00,5.59,5.6,5.58,5.59,8383000,5.615400000000001,5.61025
2025-11-04 10:30:00,5.59,5.64,5.58,5.64,18054700,5.6164,5.609799999999999
2025-11-04 11:30:00,5.63,5.65,5.62,5.63,6914300,5.6172,5.609249999999999
2025-11-04 14:00:00,5.62,5.63,5.6,5.61,5129800,5.6174,5.6087
2025-11-04 15:00:00,5.6,5.61,5.58,5.59,8516900,5.6168,5.60805
2025-11-05 10:30:00,5.58,5.6,5.55,5.58,12093300,5.6164,5.6074
2025-11-05 11:30:00,5.58,5.6,5.57,5.6,4981500,5.617000000000001,5.6068999999999996
2025-11-05 14:00:00,5.6,5.61,5.59,5.61,5527600,5.6188,5.60645
2025-11-05 15:00:00,5.61,5.62,5.59,5.59,6284900,5.619800000000001,5.605949999999999
2025-11-06 10:30:00,5.6,5.63,5.58,5.62,12319300,5.6212,5.605600000000001
2025-11-06 11:30:00,5.62,5.62,5.6,5.61,4665300,5.6224,5.6052
2025-11-06 14:00:00,5.61,5.63,5.61,5.62,5595000,5.6234,5.60475
2025-11-06 15:00:00,5.61,5.63,5.61,5.61,5352300,5.624200000000001,5.6041
2025-11-07 10:30:00,5.61,5.65,5.61,5.63,13585700,5.6256,5.60315
2025-11-07 11:30:00,5.64,5.64,5.62,5.62,5830600,5.626600000000001,5.6023000000000005
2025-11-07 14:00:00,5.62,5.64,5.61,5.63,6972200,5.6272,5.60145
2025-11-07 15:00:00,5.63,5.64,5.62,5.62,6432300,5.627800000000001,5.600499999999999
2025-11-10 10:30:00,5.63,5.65,5.61,5.64,13253300,5.6286000000000005,5.59995
2025-11-10 11:30:00,5.65,5.68,5.64,5.67,10715400,5.629999999999999,5.599399999999999
2025-11-10 14:00:00,5.67,5.68,5.67,5.68,9170400,5.630799999999999,5.5988999999999995
2025-11-10 15:00:00,5.67,5.72,5.67,5.72,14335300,5.6316,5.5985000000000005
2025-11-11 10:30:00,5.7,5.71,5.68,5.69,12362200,5.6322,5.5977
2025-11-11 11:30:00,5.7,5.71,5.67,5.69,7563900,5.6326,5.596799999999999
2025-11-11 14:00:00,5.7,5.71,5.68,5.69,4146600,5.6338,5.595949999999999
2025-11-11 15:00:00,5.69,5.71,5.69,5.69,7662200,5.6348,5.59505
2025-11-12 10:30:00,5.71,5.74,5.7,5.72,17172900,5.636800000000001,5.5944
2025-11-12 11:30:00,5.73,5.73,5.7,5.71,5577600,5.6386,5.593450000000001
2025-11-12 14:00:00,5.71,5.72,5.69,5.7,7015200,5.6398,5.592600000000001
2025-11-12 15:00:00,5.7,5.72,5.69,5.7,9442400,5.6402,5.591799999999999
2025-11-13 10:30:00,5.69,5.71,5.64,5.64,18073500,5.6398,5.590750000000001
2025-11-13 11:30:00,5.65,5.66,5.62,5.65,16803800,5.6394,5.589699999999999
2025-11-13 14:00:00,5.64,5.68,5.64,5.68,6285300,5.6402,5.5893
2025-11-13 15:00:00,5.67,5.69,5.67,5.69,7155000,5.6412,5.58895
2025-11-14 10:30:00,5.68,5.75,5.68,5.73,24407200,5.6426,5.58885
2025-11-14 11:30:00,5.73,5.73,5.71,5.72,4592900,5.6436,5.58885
2025-11-14 14:00:00,5.72,5.73,5.69,5.71,6679400,5.6452,5.589000000000001
2025-11-14 15:00:00,5.72,5.73,5.69,5.69,7233200,5.646400000000001,5.58875
2025-11-17 10:30:00,5.69,5.7,5.62,5.63,15465600,5.646400000000001,5.5884
2025-11-17 11:30:00,5.64,5.66,5.63,5.65,5348300,5.646599999999999,5.588399999999999
2025-11-17 14:00:00,5.65,5.66,5.63,5.64,4967100,5.6453999999999995,5.5883
2025-11-17 15:00:00,5.64,5.65,5.63,5.64,6755300,5.644399999999999,5.5883
2025-11-18 10:30:00,5.64,5.65,5.59,5.59,12873900,5.6426,5.588150000000001
2025-11-18 11:30:00,5.6,5.61,5.58,5.6,6289600,5.641199999999999,5.5882499999999995
2025-11-18 14:00:00,5.59,5.6,5.58,5.6,5627000,5.6418,5.58835
2025-11-18 15:00:00,5.6,5.6,5.57,5.59,8630600,5.641800000000001,5.588299999999999
2025-11-19 10:30:00,5.59,5.61,5.57,5.59,9717500,5.6418,5.5882499999999995
2025-11-19 11:30:00,5.6,5.62,5.59,5.6,6625500,5.6422,5.5882000000000005
2025-11-19 14:00:00,5.59,5.61,5.58,5.59,3270900,5.6422,5.5881
2025-11-19 15:00:00,5.59,5.6,5.58,5.58,5693000,5.6418,5.587950000000001
2025-11-20 10:30:00,5.59,5.6,5.58,5.6,6184700,5.6422,5.5882000000000005
2025-11-20 11:30:00,5.6,5.64,5.59,5.64,8118700,5.643199999999999,5.588550000000001
2025-11-20 14:00:00,5.64,5.64,5.6,5.61,5431200,5.6426,5.5889
2025-11-20 15:00:00,5.61,5.62,5.59,5.6,6774300,5.6419999999999995,5.589099999999999
2025-11-21 10:30:00,5.58,5.6,5.55,5.56,16815700,5.640999999999999,5.5893500000000005
2025-11-21 11:30:00,5.56,5.58,5.54,5.56,8579300,5.6404,5.589600000000001
